refArea,PercentageofEducationlevelofresidents-illeterate,PercentageofSchooldropout,Observation URI,references,PercentageofEducationlevelofresidents-university,publisher,PercentageofEducationlevelofresidents-secondary,PercentageofEducationlevelofresidents-intermediate,PercentageofEducationlevelofresidents-vocational,PercentageofEducationlevelofresidents-elementary,PercentageofEducationlevelofresidents-highereducation,Town,dataset
https://dbpedia.org/page/Nabatieh_Governorate,4.00,0.20,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Nmairiyeh,https://impact.cib.gov.lb/home#open_data_section,18.00,Impact Open Data,22.00,17.00,19.00,16.00,4.00,Nmairiyeh,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/MiniyehâDanniyeh_District,10.00,20.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-tarane,https://impact.cib.gov.lb/home#open_data_section,18.00,Impact Open Data,20.00,20.00,10.00,20.00,2.00,tarane,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/MiniyehâDanniyeh_District,10.00,2.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Haql+el+Aazimeh,https://impact.cib.gov.lb/home#open_data_section,18.00,Impact Open Data,20.00,10.00,30.00,10.00,2.00,Haql el Aazimeh,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Byblos_District,2.00,0.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Halate,https://impact.cib.gov.lb/home#open_data_section,18.00,Impact Open Data,18.00,30.00,10.00,20.00,2.00,Halate,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/South_Governorate,0.00,0.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Wadi+Jezzine,https://impact.cib.gov.lb/home#open_data_section,18.00,Impact Open Data,18.00,18.00,18.00,10.00,18.00,Wadi Jezzine,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/Mount_Lebanon_Governorate,5.00,1.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Jdeidet+Ech-Chouf,https://impact.cib.gov.lb/home#open_data_section,18.00,Impact Open Data,15.00,25.00,10.00,25.00,2.00,Jdeidet Ech-Chouf,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Matn_District,0.00,0.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Mazraat+Yachouaa,https://impact.cib.gov.lb/home#open_data_section,18.00,Impact Open Data,15.00,25.00,8.00,32.00,2.00,Mazraat Yachouaa,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/Baalbek-Hermel_Governorate,5.00,40.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Haouch+Er-Rafqa,https://impact.cib.gov.lb/home#open_data_section,18.00,Impact Open Data,10.00,10.00,15.00,40.00,2.00,Haouch Er-Rafqa,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/Nabatieh_Governorate,9.30,9.40,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Nabatiyeh,https://impact.cib.gov.lb/home#open_data_section,17.80,Impact Open Data,20.50,23.40,5.60,21.00,2.40,Nabatiyeh,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/Akkar_Governorate,1.00,3.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Qornet+Aakkar,https://impact.cib.gov.lb/home#open_data_section,17.00,Impact Open Data,30.00,25.00,5.00,20.00,2.00,Qornet Aakkar,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Western_Beqaa_District,4.00,15.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Sohmor,https://impact.cib.gov.lb/home#open_data_section,17.00,Impact Open Data,30.00,22.00,7.00,16.00,4.00,Sohmor,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/Akkar_Governorate,5.00,5.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Bourj+El+Arab,https://impact.cib.gov.lb/home#open_data_section,17.00,Impact Open Data,30.00,20.00,15.00,10.00,3.00,Bourj El Arab,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/Beqaa_Governorate,5.00,0.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Bakka,https://impact.cib.gov.lb/home#open_data_section,17.00,Impact Open Data,30.00,20.00,10.00,15.00,3.00,Bakka,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Baabda_District,3.00,5.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aabadiyeh,https://impact.cib.gov.lb/home#open_data_section,17.00,Impact Open Data,30.00,20.00,3.00,17.00,10.00,Aabadiyeh,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Aley_District,7.00,10.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Baisour,https://impact.cib.gov.lb/home#open_data_section,17.00,Impact Open Data,18.00,25.00,2.00,30.00,1.00,Baisour,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Zgharta_District,3.00,5.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Mazraat+Et-Teffah,https://impact.cib.gov.lb/home#open_data_section,17.00,Impact Open Data,18.00,20.00,12.00,28.00,2.00,Mazraat Et-Teffah,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/North_Governorate,3.00,5.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Bnehran,https://impact.cib.gov.lb/home#open_data_section,17.00,Impact Open Data,15.00,22.00,25.00,15.00,3.00,Bnehran,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/Nabatieh_Governorate,3.00,5.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Ansar,https://impact.cib.gov.lb/home#open_data_section,17.00,Impact Open Data,10.00,20.00,5.00,40.00,5.00,Ansar,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Sidon_District,1.00,0.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aain+Ed-Delb,https://impact.cib.gov.lb/home#open_data_section,16.00,Impact Open Data,35.00,30.00,10.00,5.00,3.00,Aain Ed-Delb,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/Akkar_Governorate,2.00,10.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Jebrayel,https://impact.cib.gov.lb/home#open_data_section,16.00,Impact Open Data,25.00,25.00,10.00,20.00,2.00,Jebrayel,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Marjeyoun_District,3.00,0.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aadaysseh+Marjaayoun,https://impact.cib.gov.lb/home#open_data_section,16.00,Impact Open Data,20.00,22.00,18.00,16.00,5.00,Aadaysseh Marjaayoun,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/Beqaa_Governorate,15.00,2.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Mhaiydseh+Rachaya,https://impact.cib.gov.lb/home#open_data_section,16.00,Impact Open Data,15.00,25.00,9.00,18.00,2.00,Mhaiydseh Rachaya,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Bsharri_District,14.00,0.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Bcharreh,https://impact.cib.gov.lb/home#open_data_section,16.00,Impact Open Data,14.00,14.00,14.00,14.00,14.00,Bcharreh,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/Akkar_Governorate,7.00,0.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Kafr+Harra,https://impact.cib.gov.lb/home#open_data_section,16.00,Impact Open Data,12.00,28.00,3.00,28.00,6.00,Kafr Harra,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/Akkar_Governorate,1.00,0.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aain+Tinta,https://impact.cib.gov.lb/home#open_data_section,15.00,Impact Open Data,50.00,30.00,1.00,2.00,1.00,Aain Tinta,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Batroun_District,1.00,0.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Toula+El-Batroun,https://impact.cib.gov.lb/home#open_data_section,15.00,Impact Open Data,50.00,14.00,10.00,5.00,5.00,Toula El-Batroun,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Sidon_District,2.00,0.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Kfar+Chellal,https://impact.cib.gov.lb/home#open_data_section,15.00,Impact Open Data,50.00,10.00,5.00,10.00,8.00,Kfar Chellal,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/Mount_Lebanon_Governorate,0.00,10.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Bchtfine,https://impact.cib.gov.lb/home#open_data_section,15.00,Impact Open Data,40.00,20.00,5.00,10.00,10.00,Bchtfine,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Tyre_District,5.00,1.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Deir+Qanoun+El-Aain,https://impact.cib.gov.lb/home#open_data_section,15.00,Impact Open Data,40.00,20.00,5.00,10.00,5.00,Deir Qanoun El-Aain,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Marjeyoun_District,2.00,0.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Bouaida,https://impact.cib.gov.lb/home#open_data_section,15.00,Impact Open Data,40.00,20.00,5.00,5.00,13.00,Bouaida,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Keserwan_District,5.00,35.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Hsayn,https://impact.cib.gov.lb/home#open_data_section,15.00,Impact Open Data,35.00,20.00,5.00,15.00,5.00,Hsayn,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Western_Beqaa_District,1.00,0.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Bab+Mareaa,https://impact.cib.gov.lb/home#open_data_section,15.00,Impact Open Data,35.00,4.00,15.00,25.00,5.00,Bab Mareaa,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/Mount_Lebanon_Governorate,0.00,0.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Niha+El-Chouf,https://impact.cib.gov.lb/home#open_data_section,15.00,Impact Open Data,33.00,25.00,10.00,15.00,2.00,Niha El-Chouf,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Matn_District,2.00,NaN,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aain+El-Kharroubeh,https://impact.cib.gov.lb/home#open_data_section,15.00,Impact Open Data,30.00,NaN,5.00,NaN,NaN,Aain El-Kharroubeh,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/North_Governorate,1.00,0.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Bednayel+El-Koura,https://impact.cib.gov.lb/home#open_data_section,15.00,Impact Open Data,30.00,35.00,10.00,7.00,2.00,Bednayel El-Koura,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/Baalbek-Hermel_Governorate,2.00,5.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Douris,https://impact.cib.gov.lb/home#open_data_section,15.00,Impact Open Data,30.00,33.00,10.00,5.00,5.00,Douris,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/Mount_Lebanon_Governorate,0.00,5.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aathrine,https://impact.cib.gov.lb/home#open_data_section,15.00,Impact Open Data,30.00,30.00,15.00,5.00,5.00,Aathrine,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Matn_District,0.00,0.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Kfar+Aaqab,https://impact.cib.gov.lb/home#open_data_section,15.00,Impact Open Data,30.00,30.00,10.00,10.00,5.00,Kfar Aaqab,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/Akkar_Governorate,3.00,0.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Zouarib,https://impact.cib.gov.lb/home#open_data_section,15.00,Impact Open Data,30.00,30.00,10.00,10.00,2.00,Zouarib,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/Akkar_Governorate,5.00,0.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Qantarat+Aakkar,https://impact.cib.gov.lb/home#open_data_section,15.00,Impact Open Data,30.00,30.00,10.00,5.00,5.00,Qantarat Aakkar,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Matn_District,3.00,2.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Jall+Ed-Dib,https://impact.cib.gov.lb/home#open_data_section,15.00,Impact Open Data,30.00,30.00,7.00,7.00,8.00,Jall Ed-Dib,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/ZahlÃ©_District,5.00,0.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aali+En-Nahri,https://impact.cib.gov.lb/home#open_data_section,15.00,Impact Open Data,30.00,25.00,10.00,10.00,5.00,Aali En-Nahri,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Bint_Jbeil_District,1.00,2.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aaita+Ej-Jabal,https://impact.cib.gov.lb/home#open_data_section,15.00,Impact Open Data,30.00,20.00,20.00,9.00,5.00,Aaita Ej-Jabal,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Sidon_District,5.00,5.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Loubieh,https://impact.cib.gov.lb/home#open_data_section,15.00,Impact Open Data,30.00,20.00,15.00,10.00,5.00,Loubieh,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/Baalbek-Hermel_Governorate,5.00,0.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Zrazeer,https://impact.cib.gov.lb/home#open_data_section,15.00,Impact Open Data,30.00,20.00,15.00,10.00,5.00,Zrazeer,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/Mount_Lebanon_Governorate,5.00,3.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Majdel+El-Meouch,https://impact.cib.gov.lb/home#open_data_section,15.00,Impact Open Data,30.00,20.00,10.00,15.00,5.00,Majdel El-Meouch,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Keserwan_District,1.00,5.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Maaysra+Kesrouane,https://impact.cib.gov.lb/home#open_data_section,15.00,Impact Open Data,30.00,20.00,9.00,20.00,5.00,Maaysra Kesrouane,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/ZahlÃ©_District,2.00,0.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Qoussaya,https://impact.cib.gov.lb/home#open_data_section,15.00,Impact Open Data,30.00,20.00,8.00,15.00,10.00,Qoussaya,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Zgharta_District,15.00,1.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aarjis,https://impact.cib.gov.lb/home#open_data_section,15.00,Impact Open Data,30.00,20.00,8.00,10.00,2.00,Aarjis,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/Beqaa_Governorate,0.00,0.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Tannoura,https://impact.cib.gov.lb/home#open_data_section,15.00,Impact Open Data,30.00,20.00,1.00,30.00,4.00,Tannoura,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Marjeyoun_District,4.00,4.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Saouanet+Marjayoun,https://impact.cib.gov.lb/home#open_data_section,15.00,Impact Open Data,30.00,11.00,10.00,25.00,5.00,Saouanet Marjayoun,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/Akkar_Governorate,5.00,0.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Mazraat+Balda,https://impact.cib.gov.lb/home#open_data_section,15.00,Impact Open Data,25.00,35.00,10.00,5.00,5.00,Mazraat Balda,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/Mount_Lebanon_Governorate,5.00,5.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Mghairiyeh+Ech-Chouf,https://impact.cib.gov.lb/home#open_data_section,15.00,Impact Open Data,25.00,30.00,15.00,10.00,NaN,Mghairiyeh Ech-Chouf,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Matn_District,10.00,2.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Zouk+El-Kharab,https://impact.cib.gov.lb/home#open_data_section,15.00,Impact Open Data,25.00,30.00,5.00,5.00,10.00,Zouk El-Kharab,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Baabda_District,0.00,0.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Deir+El-harf,https://impact.cib.gov.lb/home#open_data_section,15.00,Impact Open Data,25.00,25.00,5.00,25.00,5.00,Deir El-harf,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/South_Governorate,0.00,0.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Jarmaq,https://impact.cib.gov.lb/home#open_data_section,15.00,Impact Open Data,25.00,25.00,5.00,25.00,5.00,Jarmaq,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Western_Beqaa_District,5.00,10.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Ghazzeh,https://impact.cib.gov.lb/home#open_data_section,15.00,Impact Open Data,25.00,25.00,5.00,20.00,5.00,Ghazzeh,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/Mount_Lebanon_Governorate,3.00,0.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Baaqline,https://impact.cib.gov.lb/home#open_data_section,15.00,Impact Open Data,25.00,22.00,10.00,20.00,5.00,Baaqline,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
"http://dbpedia.org/resource/Tripoli_District,_Lebanon",0.00,5.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Qalamoun,https://impact.cib.gov.lb/home#open_data_section,15.00,Impact Open Data,25.00,20.00,20.00,10.00,10.00,Qalamoun,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Baabda_District,5.00,3.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Tarchich,https://impact.cib.gov.lb/home#open_data_section,15.00,Impact Open Data,25.00,20.00,20.00,10.00,5.00,Tarchich,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Sidon_District,5.00,2.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Darb+Es-Sim,https://impact.cib.gov.lb/home#open_data_section,15.00,Impact Open Data,25.00,20.00,15.00,15.00,5.00,Darb Es-Sim,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Western_Beqaa_District,2.00,10.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Joubb+Jannine,https://impact.cib.gov.lb/home#open_data_section,15.00,Impact Open Data,25.00,20.00,10.00,23.00,5.00,Joubb Jannine,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Tyre_District,10.00,5.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aaytit,https://impact.cib.gov.lb/home#open_data_section,15.00,Impact Open Data,23.00,22.00,4.00,25.00,1.00,Aaytit,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
